image_id,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,color_8,color_9,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,color_24,color_25,color_26,color_27,color_28,color_29,color_30,color_31,color_32,color_33,color_34,color_35,color_36,color_37,color_38,color_39,color_40,color_41,color_42,color_43,color_44,color_45,color_46,color_47,color_48,color_49,color_50,color_51,color_52,color_53,color_54,color_55,color_56,color_57,color_58,color_59,color_60,color_61,color_62,color_63,color_64,color_65,color_66,color_67,color_68,color_69,color_70,color_71,color_72,color_73,color_74,color_75,color_76,color_77,color_78,color_79,color_80,color_81,color_82,color_83,color_84,color_85,color_86,color_87,color_88,color_89,color_90,color_91,color_92,color_93,color_94,color_95
train_bird_00027,0.032227,0.011475,0.003662,0.004150,0.003174,0.002441,0.002197,0.005371,0.002930,0.001221,0.002197,0.001953,0.002686,0.003174,0.003174,0.001953,0.003174,0.004883,0.004639,0.011230,0.013428,0.023682,0.032715,0.057373,0.083008,0.110107,0.138184,0.148682,0.123779,0.089600,0.059570,0.011963,0.029297,0.016602,0.004150,0.005371,0.002686,0.003174,0.004639,0.002197,0.002686,0.002441,0.002686,0.003418,0.003906,0.003662,0.005859,0.008057,0.010254,0.014160,0.021973,0.041260,0.061523,0.099121,0.143555,0.188965,0.132324,0.100830,0.070068,0.014648,0.000244,0.000244,0.000000,0.000000,0.023193,0.014404,0.015625,0.004395,0.003906,0.002930,0.003174,0.003174,0.003662,0.004150,0.004639,0.011719,0.014893,0.026611,0.037598,0.060547,0.079102,0.104736,0.115967,0.126953,0.098145,0.069092,0.074219,0.067383,0.025635,0.002686,0.000732,0.000244,0.000244,0.000244,0.000000,0.000000
train_bird_00028,0.000000,0.000000,0.000000,0.000000,0.000977,0.001709,0.003174,0.019775,0.049072,0.052979,0.065674,0.191650,0.220215,0.083984,0.055420,0.048096,0.040771,0.034912,0.030762,0.017334,0.014404,0.012207,0.009277,0.005127,0.005615,0.005615,0.002686,0.006104,0.005371,0.007568,0.005859,0.003662,0.000000,0.000000,0.000000,0.000000,0.001221,0.000977,0.003662,0.022461,0.045654,0.046143,0.039795,0.033203,0.030029,0.036377,0.042236,0.046875,0.043701,0.048096,0.046387,0.115234,0.281006,0.056152,0.014160,0.003906,0.006104,0.004883,0.003418,0.005371,0.006348,0.006348,0.005859,0.004395,0.000000,0.000000,0.000000,0.000000,0.000244,0.003418,0.013916,0.032715,0.037354,0.035156,0.030518,0.036133,0.029541,0.038086,0.047852,0.050781,0.086426,0.248291,0.155029,0.050049,0.028564,0.017090,0.010742,0.004395,0.005127,0.006104,0.003906,0.003174,0.004883,0.007812,0.006836,0.005859
train_bird_00029,0.008301,0.011230,0.015137,0.017334,0.022217,0.033936,0.035645,0.044678,0.055176,0.071045,0.067383,0.059570,0.057373,0.057861,0.056396,0.053223,0.047119,0.040283,0.032959,0.035156,0.032471,0.023926,0.017090,0.019775,0.013184,0.012939,0.012207,0.011230,0.011230,0.012695,0.006836,0.004395,0.011475,0.012451,0.012451,0.017090,0.016846,0.017334,0.029297,0.031250,0.041748,0.043701,0.053467,0.046143,0.053955,0.047119,0.052979,0.047852,0.045166,0.048828,0.048096,0.041016,0.040039,0.029053,0.032227,0.027344,0.024170,0.021973,0.018311,0.017090,0.012207,0.018311,0.017334,0.023682,0.016113,0.039551,0.046143,0.049805,0.060059,0.078613,0.091064,0.091797,0.078613,0.070068,0.059082,0.056885,0.057861,0.043701,0.038574,0.031250,0.026611,0.010742,0.005371,0.004639,0.003174,0.003906,0.004395,0.001953,0.003662,0.002441,0.004150,0.004150,0.005371,0.005371,0.002686,0.002197
train_bird_00030,0.000000,0.000000,0.000000,0.011230,0.032227,0.012939,0.021973,0.016846,0.024902,0.092041,0.060547,0.132080,0.125977,0.104004,0.135254,0.140381,0.084229,0.005371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.001221,0.001953,0.118408,0.109863,0.098633,0.095215,0.117676,0.214111,0.104980,0.095947,0.039795,0.001221,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.000732,0.000977,0.005859,0.037354,0.177979,0.308594,0.183594,0.124023,0.076416,0.050049,0.026123,0.004639,0.002441,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00031,0.000000,0.000000,0.000000,0.001465,0.004639,0.005127,0.006104,0.015137,0.027344,0.025146,0.037598,0.040527,0.053711,0.063477,0.072266,0.072754,0.069580,0.067383,0.055176,0.042969,0.033203,0.045898,0.030518,0.024902,0.025879,0.033936,0.023682,0.018555,0.032227,0.018311,0.021973,0.030518,0.000000,0.000000,0.000000,0.000000,0.001465,0.002197,0.006348,0.014893,0.022949,0.018555,0.013672,0.016602,0.018311,0.019531,0.027588,0.046875,0.058105,0.051514,0.054688,0.069092,0.080322,0.080322,0.068848,0.053223,0.050537,0.038330,0.020508,0.029785,0.023926,0.035156,0.041260,0.035400,0.000000,0.000000,0.001221,0.003662,0.005127,0.009277,0.024414,0.023682,0.022949,0.037109,0.052490,0.061035,0.085449,0.113770,0.098389,0.077393,0.058594,0.036865,0.031250,0.020020,0.023926,0.017822,0.015625,0.014404,0.020508,0.020508,0.025879,0.019775,0.025879,0.020020,0.018555,0.014404
train_bird_00032,0.000000,0.001221,0.008301,0.027588,0.064209,0.075439,0.094238,0.099609,0.094971,0.070068,0.056396,0.041992,0.033447,0.027588,0.025146,0.031738,0.042969,0.046875,0.047852,0.033936,0.027832,0.014404,0.009766,0.007812,0.005859,0.004395,0.001953,0.000732,0.000488,0.000732,0.001221,0.001221,0.000000,0.000244,0.005371,0.022705,0.034912,0.055664,0.069580,0.073975,0.092773,0.090576,0.075195,0.080811,0.073975,0.067139,0.065674,0.057129,0.041504,0.028320,0.016602,0.013184,0.007568,0.006836,0.006348,0.003906,0.003174,0.001709,0.001465,0.000488,0.000244,0.001221,0.000488,0.001221,0.000244,0.009521,0.032715,0.063477,0.084717,0.098633,0.104248,0.095459,0.070801,0.053955,0.035156,0.033203,0.042480,0.045654,0.050049,0.045166,0.046875,0.027344,0.015869,0.011230,0.006348,0.007324,0.006592,0.003662,0.002686,0.001221,0.001709,0.000488,0.000488,0.000732,0.000977,0.000977
train_bird_00033,0.006104,0.010498,0.016846,0.024658,0.026611,0.033936,0.045410,0.059570,0.054443,0.067871,0.077393,0.097412,0.118652,0.096680,0.067383,0.040771,0.034424,0.027344,0.024170,0.023438,0.021484,0.010498,0.003418,0.001465,0.002197,0.002197,0.001709,0.001221,0.000977,0.000244,0.000732,0.000244,0.004639,0.008057,0.013184,0.021729,0.021973,0.034424,0.033936,0.047852,0.059082,0.063232,0.072266,0.081787,0.100586,0.112305,0.091797,0.061768,0.041260,0.033447,0.024658,0.018066,0.015869,0.009521,0.005615,0.005859,0.003174,0.002197,0.004395,0.000488,0.001709,0.002441,0.001709,0.000977,0.000732,0.002930,0.008057,0.010010,0.017822,0.022217,0.023926,0.038574,0.045166,0.050781,0.055176,0.062256,0.074951,0.087158,0.091553,0.089600,0.077148,0.064209,0.043945,0.033447,0.024658,0.018066,0.014893,0.010986,0.007324,0.005615,0.004150,0.002686,0.003418,0.002197,0.002441,0.003906
train_bird_00034,0.324219,0.089111,0.058105,0.059570,0.036133,0.034912,0.038086,0.030762,0.029053,0.035645,0.041260,0.039307,0.040283,0.030518,0.020020,0.016113,0.015869,0.014893,0.008301,0.007568,0.009521,0.008301,0.006592,0.004150,0.000977,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369629,0.069824,0.037109,0.035400,0.040771,0.047852,0.053711,0.053711,0.061279,0.043945,0.043945,0.031494,0.031494,0.028564,0.015869,0.013184,0.007324,0.005371,0.006592,0.002930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333740,0.082764,0.045654,0.043213,0.044678,0.064209,0.045898,0.038818,0.034180,0.029541,0.021973,0.027100,0.026123,0.025391,0.021240,0.019287,0.020020,0.019043,0.019043,0.017090,0.011475,0.005127,0.002197,0.001465,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00035,0.009277,0.010986,0.014404,0.027588,0.031494,0.041504,0.058594,0.075439,0.078125,0.089600,0.070312,0.059814,0.041992,0.038818,0.034668,0.042236,0.034668,0.036621,0.035156,0.026367,0.021973,0.022217,0.023193,0.029297,0.023682,0.009521,0.002930,0.003418,0.001953,0.001953,0.002197,0.000000,0.006348,0.005859,0.011719,0.012451,0.019775,0.015869,0.023926,0.025391,0.037109,0.051025,0.066406,0.070068,0.078613,0.077637,0.074707,0.070801,0.063965,0.061523,0.049316,0.039062,0.032715,0.027100,0.031006,0.022949,0.008057,0.004883,0.004395,0.000977,0.001709,0.001221,0.001709,0.001709,0.007324,0.005615,0.004639,0.015137,0.031982,0.050537,0.072021,0.077881,0.082764,0.093506,0.075684,0.069092,0.062256,0.042725,0.038086,0.035645,0.025879,0.035645,0.035889,0.037109,0.026855,0.019043,0.019775,0.012207,0.005127,0.005127,0.001953,0.002686,0.001221,0.002686,0.001465,0.002441
train_bird_00036,0.000000,0.000000,0.000000,0.000000,0.000488,0.001221,0.003662,0.028564,0.024658,0.021729,0.036865,0.064697,0.075195,0.060547,0.050781,0.049316,0.042236,0.037598,0.030029,0.022217,0.019287,0.018799,0.014893,0.016113,0.021484,0.024658,0.030273,0.031250,0.028320,0.028076,0.050049,0.166992,0.000000,0.000000,0.000000,0.000000,0.000488,0.001709,0.007568,0.030273,0.022949,0.022949,0.035400,0.066650,0.073242,0.059326,0.051514,0.045410,0.042480,0.032471,0.029297,0.024414,0.015869,0.017578,0.015381,0.016602,0.017578,0.020752,0.028809,0.032959,0.027588,0.027100,0.040039,0.193604,0.000000,0.000000,0.000000,0.000000,0.000244,0.000977,0.012451,0.023682,0.020996,0.021484,0.030762,0.063721,0.079346,0.056152,0.046387,0.045166,0.043701,0.030273,0.031738,0.023682,0.020020,0.015625,0.018066,0.013184,0.016357,0.017090,0.023438,0.036377,0.033447,0.028564,0.048096,0.198975
train_bird_00037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.000732,0.000244,0.000977,0.003174,0.006348,0.012207,0.012207,0.011963,0.018311,0.088379,0.436523,0.317871,0.023682,0.012207,0.012451,0.012451,0.010254,0.010742,0.008057,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.002686,0.006836,0.008545,0.012695,0.012451,0.015381,0.016602,0.012451,0.015137,0.022217,0.385010,0.427490,0.033936,0.016113,0.008545,0.002441,0.001221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000732,0.005371,0.011963,0.010742,0.009033,0.011475,0.010254,0.013672,0.009521,0.010986,0.014893,0.013672,0.014648,0.013672,0.050293,0.534668,0.256348,0.007080,0.000977,0.000000,0.000000,0.000000,0.000000
train_bird_00038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001221,0.003662,0.022217,0.095703,0.116699,0.146240,0.139160,0.130859,0.106445,0.051270,0.051758,0.043213,0.032227,0.029785,0.021484,0.005615,0.002197,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.000977,0.004639,0.009033,0.030273,0.058838,0.084961,0.151611,0.130859,0.105469,0.105225,0.099854,0.063721,0.042725,0.032227,0.027588,0.022705,0.022461,0.004639,0.001709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.003174,0.012451,0.047119,0.058594,0.076660,0.129883,0.095459,0.105713,0.112793,0.084717,0.080078,0.053467,0.029785,0.024902,0.024902,0.022949,0.021729,0.011963,0.001953,0.001221,0.000000,0.000000,0.000000,0.000000
train_bird_00039,0.000000,0.000000,0.000000,0.000977,0.000977,0.002197,0.009766,0.023926,0.048340,0.086914,0.081299,0.098389,0.098633,0.087402,0.087646,0.105957,0.073486,0.050781,0.029297,0.016602,0.011475,0.012207,0.010254,0.010498,0.010010,0.009033,0.005615,0.007324,0.005371,0.006348,0.004883,0.004395,0.000000,0.000000,0.000000,0.001221,0.003662,0.010742,0.025391,0.050537,0.080322,0.100098,0.110107,0.094482,0.092773,0.077881,0.096436,0.079834,0.056885,0.021973,0.012451,0.011475,0.011475,0.007080,0.010010,0.006592,0.009033,0.004395,0.008301,0.005127,0.003906,0.003174,0.003174,0.001465,0.000000,0.000000,0.000732,0.008301,0.021729,0.040771,0.055176,0.099854,0.107178,0.112549,0.094971,0.082764,0.081055,0.087402,0.076416,0.036133,0.015869,0.012207,0.006348,0.006104,0.007324,0.008545,0.005859,0.005615,0.007080,0.005371,0.005371,0.003906,0.002686,0.002197,0.000488,0.000000
train_bird_00040,0.000000,0.000000,0.000000,0.000244,0.001465,0.001221,0.001465,0.002930,0.003662,0.017822,0.028809,0.033691,0.054199,0.092773,0.189209,0.175293,0.247559,0.064453,0.055420,0.010742,0.002686,0.003418,0.002930,0.002686,0.001953,0.000732,0.001221,0.000732,0.000732,0.000488,0.000977,0.000488,0.000000,0.000000,0.000000,0.000000,0.001465,0.001709,0.000977,0.003906,0.006836,0.023193,0.019287,0.022461,0.028076,0.033936,0.071045,0.132812,0.093506,0.103516,0.139160,0.137207,0.156250,0.016846,0.001709,0.001465,0.001465,0.000732,0.000977,0.000488,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,0.011230,0.018799,0.030029,0.019775,0.012451,0.015137,0.017090,0.015381,0.020752,0.033691,0.046875,0.083496,0.062500,0.061523,0.058594,0.071045,0.088135,0.066650,0.073486,0.079102,0.110596,0.002686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00041,0.000000,0.000000,0.000000,0.000977,0.014404,0.031494,0.018799,0.016846,0.024414,0.028564,0.028320,0.024170,0.026855,0.032227,0.032471,0.043213,0.060547,0.078857,0.089111,0.104736,0.115723,0.105713,0.067383,0.039062,0.012695,0.002441,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003174,0.006836,0.024902,0.046875,0.029541,0.032959,0.041992,0.046631,0.070068,0.119629,0.157959,0.174072,0.120605,0.071289,0.030029,0.012207,0.005615,0.003662,0.001953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001953,0.010010,0.030518,0.046875,0.075684,0.098389,0.188477,0.208740,0.153564,0.087891,0.045410,0.021729,0.010254,0.007080,0.004883,0.003174,0.002441,0.001465,0.001465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00042,0.000000,0.000000,0.005371,0.030273,0.039551,0.043945,0.048828,0.048096,0.056396,0.057861,0.039307,0.038086,0.037842,0.042236,0.045654,0.044189,0.051758,0.059082,0.063965,0.071777,0.066650,0.043701,0.030273,0.020264,0.006836,0.005371,0.001709,0.000732,0.000244,0.000000,0.000000,0.000000,0.000000,0.000977,0.017334,0.048584,0.054932,0.055420,0.058105,0.072510,0.060791,0.050537,0.048340,0.058350,0.056885,0.059326,0.056885,0.083740,0.067627,0.060791,0.035889,0.021729,0.014160,0.008545,0.001953,0.003662,0.001953,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001221,0.010254,0.041504,0.052734,0.078369,0.078613,0.074707,0.085938,0.086426,0.087891,0.072998,0.088623,0.069092,0.056152,0.041260,0.022461,0.016602,0.010742,0.007568,0.003174,0.002930,0.002686,0.002197,0.002930,0.001465,0.001221,0.000244,0.000000,0.000000,0.000000,0.000000
train_bird_00043,0.000000,0.000000,0.000000,0.004150,0.045410,0.059082,0.042725,0.080566,0.098389,0.109619,0.104980,0.098877,0.079834,0.056641,0.027832,0.025146,0.030273,0.032959,0.029785,0.030762,0.020752,0.014648,0.004395,0.002930,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004150,0.026611,0.039551,0.060791,0.069580,0.113770,0.128174,0.120850,0.141602,0.129639,0.074951,0.049561,0.017334,0.011475,0.006592,0.005127,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007080,0.040283,0.164551,0.170654,0.122070,0.126221,0.072998,0.049561,0.033203,0.029541,0.037842,0.037598,0.032959,0.020264,0.016357,0.012451,0.012695,0.006836,0.003906,0.002441,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00044,0.000000,0.000000,0.000000,0.000000,0.000488,0.000000,0.001221,0.001709,0.006348,0.017334,0.016602,0.018799,0.023682,0.026855,0.028320,0.038086,0.026855,0.018555,0.019287,0.020508,0.024170,0.038330,0.043945,0.041748,0.030273,0.032715,0.031738,0.047119,0.074707,0.131592,0.190918,0.048096,0.000000,0.000000,0.000000,0.000488,0.000488,0.001221,0.004150,0.011475,0.017578,0.020020,0.027100,0.022705,0.031494,0.036865,0.033691,0.021484,0.017090,0.018799,0.026855,0.037842,0.038818,0.038574,0.031494,0.026611,0.030518,0.036865,0.051270,0.057129,0.075439,0.110352,0.125977,0.047607,0.000000,0.000000,0.000732,0.000977,0.004639,0.010742,0.020264,0.027588,0.022949,0.029053,0.030029,0.033936,0.028076,0.021484,0.021484,0.022705,0.033447,0.036621,0.035400,0.035156,0.027100,0.026367,0.034912,0.041992,0.052002,0.050537,0.071045,0.069092,0.077148,0.069580,0.053711,0.011230
train_bird_00045,0.000000,0.000000,0.000000,0.000000,0.000488,0.014648,0.034424,0.019775,0.010986,0.009277,0.009277,0.008301,0.008789,0.007080,0.011230,0.010254,0.014893,0.166748,0.211426,0.133789,0.229004,0.099609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017090,0.030273,0.018555,0.009521,0.009033,0.007080,0.009033,0.007812,0.005371,0.007812,0.008545,0.008545,0.010986,0.011719,0.031250,0.212891,0.190674,0.153809,0.241943,0.008057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003662,0.034424,0.017578,0.012695,0.007568,0.008545,0.007324,0.006592,0.006104,0.007080,0.005859,0.007080,0.007324,0.007568,0.009277,0.010254,0.011230,0.020264,0.198486,0.183594,0.133789,0.265625,0.028076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.000977,0.008789,0.042725,0.061523,0.066650,0.092773,0.066162,0.056641,0.037598,0.036133,0.041504,0.048340,0.046143,0.041748,0.042236,0.041504,0.040771,0.034912,0.027588,0.018066,0.021729,0.021484,0.042725,0.034912,0.017578,0.008301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.000732,0.005859,0.008057,0.009766,0.026123,0.056641,0.078369,0.096924,0.107666,0.069824,0.058350,0.052490,0.050537,0.043213,0.043701,0.046631,0.039307,0.032715,0.022461,0.020752,0.029785,0.042725,0.025146,0.020508,0.011475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005615,0.020264,0.032227,0.040527,0.046875,0.058105,0.080322,0.107910,0.120117,0.100098,0.046631,0.036621,0.032715,0.030762,0.033691,0.034668,0.031738,0.034668,0.032959,0.024414,0.014648,0.016357,0.010010,0.006836,0.000977,0.000244
train_bird_00047,0.000488,0.034668,0.060303,0.024658,0.018799,0.008789,0.007324,0.006348,0.007324,0.006104,0.010254,0.010986,0.014648,0.019531,0.037598,0.042480,0.062988,0.086182,0.127686,0.169922,0.117432,0.054688,0.040039,0.023682,0.005615,0.000977,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.037109,0.060791,0.021973,0.023193,0.007568,0.008789,0.006836,0.008545,0.014160,0.015625,0.017334,0.032959,0.037109,0.054932,0.069336,0.096924,0.141846,0.150635,0.100342,0.056885,0.030029,0.004883,0.000732,0.000244,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006592,0.035156,0.061035,0.026611,0.025879,0.011475,0.012451,0.016602,0.030273,0.062012,0.114502,0.176025,0.132080,0.088867,0.078369,0.060059,0.044189,0.011719,0.003662,0.000977,0.000244,0.000488,0.000488,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00048,0.013428,0.027832,0.032715,0.028076,0.020508,0.026611,0.021973,0.015625,0.020264,0.020752,0.020020,0.024170,0.030518,0.032227,0.028564,0.027100,0.031250,0.029297,0.024414,0.026367,0.028809,0.041748,0.046143,0.038330,0.040527,0.036133,0.047363,0.046143,0.060303,0.048584,0.040527,0.023682,0.015137,0.031006,0.036133,0.021484,0.024902,0.027588,0.024902,0.017578,0.020020,0.017578,0.022461,0.021484,0.025146,0.028809,0.026123,0.028076,0.032715,0.036621,0.049805,0.045898,0.039551,0.027100,0.033691,0.037598,0.046143,0.046631,0.055176,0.037842,0.026123,0.023438,0.028320,0.044922,0.014893,0.040771,0.039795,0.027100,0.026611,0.034424,0.028809,0.033203,0.041748,0.054932,0.051270,0.068604,0.065674,0.059814,0.052246,0.043945,0.041016,0.049072,0.046875,0.049072,0.039062,0.026611,0.018311,0.012451,0.009766,0.007812,0.005615,0.003174,0.002441,0.002686,0.000977,0.001221
train_bird_00049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,0.002441,0.003662,0.005859,0.011719,0.021729,0.028564,0.036621,0.678711,0.167236,0.009766,0.006836,0.004883,0.005859,0.003418,0.002930,0.002197,0.002930,0.001465,0.001953,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,0.001465,0.001953,0.002686,0.004883,0.007080,0.012939,0.019287,0.019775,0.017090,0.021729,0.024170,0.028564,0.687744,0.125732,0.004395,0.005127,0.003662,0.002441,0.001953,0.002441,0.001709,0.001709,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.001709,0.005371,0.007324,0.013184,0.018311,0.021973,0.022217,0.026367,0.032471,0.156982,0.665039,0.004639,0.003906,0.004395,0.004395,0.001465,0.001221,0.002197,0.000977,0.001709,0.000977,0.001465,0.001221,0.000244,0.000000,0.000000,0.000000,0.000000
train_bird_00050,0.000000,0.000000,0.000000,0.000000,0.001953,0.013428,0.027344,0.023438,0.020752,0.039307,0.034668,0.026367,0.034180,0.044678,0.061768,0.077393,0.093506,0.084473,0.080811,0.050049,0.042480,0.028320,0.024414,0.020508,0.015625,0.030518,0.044922,0.052979,0.016602,0.008789,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.000732,0.001953,0.010742,0.026367,0.033447,0.046875,0.057861,0.069336,0.090576,0.100098,0.087158,0.089355,0.087402,0.063965,0.041748,0.029541,0.034912,0.039307,0.049316,0.014404,0.011475,0.006348,0.006836,0.000000,0.000000,0.000000,0.000000,0.001465,0.012939,0.031250,0.046387,0.065918,0.058594,0.080078,0.097168,0.104248,0.100342,0.085449,0.059570,0.036377,0.021973,0.018799,0.021729,0.021729,0.026123,0.028076,0.036133,0.019775,0.012939,0.005371,0.007568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
